respondent_id,h1n1_vaccine,seasonal_vaccine
29052,0.034919675439596176,0.0602332167327404
29053,0.0449974462389946,0.47450247406959534
29054,0.05142734944820404,0.1072087436914444
29055,0.10717374086380005,0.8615679144859314
29056,0.09574022144079208,0.718136727809906
29057,0.10758937895298004,0.8448268175125122
29058,0.030436545610427856,0.036499373614788055
29059,0.03856966644525528,0.27336934208869934
29060,0.1594545543193817,0.3367011845111847
29061,0.09220875054597855,0.6704663038253784
29062,0.15935033559799194,0.3348170518875122
29063,0.7430253624916077,0.901278018951416
29064,0.9660607576370239,0.9875679016113281
29065,0.18967613577842712,0.13610149919986725
29066,0.15296567976474762,0.7858828902244568
29067,0.8186714053153992,0.9709049463272095
29068,0.013613834977149963,0.06881052255630493
29069,0.07067842781543732,0.8611720204353333
29070,0.04685091972351074,0.597504198551178
29071,0.5736528038978577,0.8184004426002502
29072,0.09279341995716095,0.7487040162086487
29073,0.10811670124530792,0.14027370512485504
29074,0.6582590937614441,0.9766162037849426
29075,0.07510069012641907,0.7042616605758667
29076,0.6831124424934387,0.9144424796104431
29077,0.096280038356781,0.9102978706359863
29078,0.08403908461332321,0.3771216571331024
29079,0.6209544539451599,0.8301127552986145
29080,0.07080502808094025,0.15753798186779022
29081,0.21629032492637634,0.7456066012382507
29082,0.02308349311351776,0.04011736065149307
29083,0.06635335087776184,0.0553584098815918
29084,0.3415633738040924,0.7622107267379761
29085,0.2529471218585968,0.7469773292541504
29086,0.8131840229034424,0.9112758636474609
29087,0.2747749984264374,0.2212163507938385
29088,0.11312053352594376,0.38761818408966064
29089,0.010361827909946442,0.026692256331443787
29090,0.05402584746479988,0.7521176338195801
29091,0.26961907744407654,0.8744510412216187
29092,0.24661913514137268,0.275896281003952
29093,0.6825111508369446,0.9039138555526733
29094,0.020927980542182922,0.02205645851790905
29095,0.0690024197101593,0.4504460394382477
29096,0.36835625767707825,0.5462397336959839
29097,0.03535649925470352,0.08016975969076157
29098,0.49908140301704407,0.7191828489303589
29099,0.7564058303833008,0.9271787405014038
29100,0.5284353494644165,0.7133290767669678
29101,0.3088432252407074,0.5258705615997314
29102,0.29023829102516174,0.8404266834259033
29103,0.3267071545124054,0.4230468273162842
29104,0.11785730719566345,0.6026079654693604
29105,0.5018044114112854,0.9359613656997681
29106,0.11868900060653687,0.6350715756416321
29107,0.07121574878692627,0.19310559332370758
29108,0.42951005697250366,0.5945578813552856
29109,0.08211039751768112,0.4083893597126007
29110,0.05439162999391556,0.20114965736865997
29111,0.7093943357467651,0.9412488341331482
29112,0.6171608567237854,0.8896493911743164
29113,0.14139218628406525,0.09615437686443329
29114,0.14472688734531403,0.15014374256134033
29115,0.08034596592187881,0.18113739788532257
29116,0.2264324575662613,0.23888131976127625
29117,0.45799800753593445,0.41576147079467773
29118,0.39085981249809265,0.8660926818847656
29119,0.9637812972068787,0.9909732937812805
29120,0.062044404447078705,0.1320260763168335
29121,0.028228187933564186,0.032078519463539124
29122,0.4025558531284332,0.9348974823951721
29123,0.04173187166452408,0.16469833254814148
29124,0.10247452557086945,0.15785737335681915
29125,0.03009987808763981,0.3857058882713318
29126,0.3499499261379242,0.1098589301109314
29127,0.36401012539863586,0.40101000666618347
29128,0.11616772413253784,0.5270885825157166
29129,0.014840040355920792,0.04165661334991455
29130,0.14339780807495117,0.6233932971954346
29131,0.04058630019426346,0.03286628797650337
29132,0.6719222068786621,0.5931554436683655
29133,0.19997262954711914,0.3409229516983032
29134,0.050358936190605164,0.19315730035305023
29135,0.1101706251502037,0.8406590819358826
29136,0.11905808746814728,0.10273803025484085
29137,0.16674798727035522,0.3293202817440033
29138,0.08400501310825348,0.10786640644073486
29139,0.037455908954143524,0.10177350789308548
29140,0.15301530063152313,0.10153799504041672
29141,0.26975440979003906,0.07531813532114029
29142,0.44976651668548584,0.43283817172050476
29143,0.12614139914512634,0.2738676369190216
29144,0.7736858129501343,0.9658563137054443
29145,0.6361539363861084,0.8101826310157776
29146,0.06792588531970978,0.13641975820064545
29147,0.15578387677669525,0.8490409851074219
29148,0.0830235630273819,0.7966083884239197
29149,0.168605238199234,0.688557505607605
29150,0.06515898555517197,0.35591843724250793
29151,0.07375113666057587,0.2178371250629425
29152,0.5352370142936707,0.9117422103881836
29153,0.03357755020260811,0.04456156864762306
29154,0.16558024287223816,0.23501867055892944
29155,0.368906706571579,0.7672972679138184
29156,0.09194581210613251,0.20666612684726715
29157,0.025645630434155464,0.054061923176050186
29158,0.08986883610486984,0.9003381133079529
29159,0.3150400221347809,0.5833281874656677
29160,0.011616124771535397,0.01448636781424284
29161,0.4522053301334381,0.4490145444869995
29162,0.08207468688488007,0.1982249915599823
29163,0.03396974503993988,0.04938754439353943
29164,0.04422842338681221,0.07148133218288422
29165,0.7717096209526062,0.964436948299408
29166,0.0848272517323494,0.14296400547027588
29167,0.05881166458129883,0.024529442191123962
29168,0.20916807651519775,0.49222126603126526
29169,0.7343084216117859,0.954757034778595
29170,0.13146740198135376,0.5647152662277222
29171,0.1671045869588852,0.5646500587463379
29172,0.06012134253978729,0.4282258152961731
29173,0.01967591792345047,0.32073143124580383
29174,0.21715231239795685,0.07262162864208221
29175,0.24358631670475006,0.5211420655250549
29176,0.32254305481910706,0.5277325510978699
29177,0.381944864988327,0.3810982406139374
29178,0.20705953240394592,0.1703161895275116
29179,0.03493732213973999,0.47602447867393494
29180,0.04048725590109825,0.7130638957023621
29181,0.21613270044326782,0.3397734761238098
29182,0.04618997871875763,0.06933550536632538
29183,0.2667117416858673,0.2530132532119751
29184,0.04909512400627136,0.05633406341075897
29185,0.5505881309509277,0.34603601694107056
29186,0.0825742557644844,0.6003097295761108
29187,0.09751882404088974,0.19695821404457092
29188,0.07307852804660797,0.2892206907272339
29189,0.03753247112035751,0.07748772948980331
29190,0.18974289298057556,0.2421143352985382
29191,0.04393530264496803,0.07269731909036636
29192,0.11389213800430298,0.11839716881513596
29193,0.1627425104379654,0.1735156625509262
29194,0.03930952027440071,0.07321414351463318
29195,0.25209280848503113,0.9458684325218201
29196,0.047660790383815765,0.0756603330373764
29197,0.04247724264860153,0.04589148983359337
29198,0.1261756718158722,0.12953796982765198
29199,0.03950587287545204,0.250997930765152
29200,0.34917762875556946,0.14823724329471588
29201,0.09589596837759018,0.05572567135095596
29202,0.30188432335853577,0.39947593212127686
29203,0.06258662790060043,0.7898194193840027
29204,0.05055137351155281,0.9083198308944702
29205,0.051626890897750854,0.9514565467834473
29206,0.18010644614696503,0.745042622089386
29207,0.20174257457256317,0.23091301321983337
29208,0.10436592996120453,0.9435579776763916
29209,0.07001262158155441,0.06137024983763695
29210,0.05581533908843994,0.0328703410923481
29211,0.5061544179916382,0.8228822350502014
29212,0.02432447299361229,0.02709994837641716
29213,0.05323367193341255,0.10223615169525146
29214,0.255015105009079,0.7153452634811401
29215,0.08970599621534348,0.16140133142471313
29216,0.6163110136985779,0.9258102178573608
29217,0.1697247177362442,0.1184416189789772
29218,0.7862192988395691,0.9272844195365906
29219,0.023990746587514877,0.024791991338133812
29220,0.0625472441315651,0.6837157011032104
29221,0.5760980844497681,0.9636056423187256
29222,0.01882452331483364,0.02725619077682495
29223,0.06313960999250412,0.050850480794906616
29224,0.8369973301887512,0.7179167866706848
29225,0.09072811156511307,0.8985502123832703
29226,0.22317183017730713,0.2293698638677597
29227,0.30497026443481445,0.33474302291870117
29228,0.47837695479393005,0.472760409116745
29229,0.11777568608522415,0.15450893342494965
29230,0.7762781977653503,0.6608068943023682
29231,0.034783732146024704,0.08785528689622879
29232,0.13008703291416168,0.16052570939064026
29233,0.04996483772993088,0.2786857485771179
29234,0.011365029960870743,0.02571186237037182
29235,0.2509896755218506,0.4144715666770935
29236,0.7005348205566406,0.9362413287162781
29237,0.06732766330242157,0.4650622606277466
29238,0.6067851185798645,0.958120584487915
29239,0.09058103710412979,0.07214691489934921
29240,0.11855155974626541,0.42833247780799866
29241,0.0667676255106926,0.09093959629535675
29242,0.09083031862974167,0.8680210113525391
29243,0.17911355197429657,0.703741729259491
29244,0.902551531791687,0.9470327496528625
29245,0.07768387347459793,0.13223797082901
29246,0.03302815929055214,0.8471267819404602
29247,0.18962067365646362,0.6887975931167603
29248,0.14403489232063293,0.07808730751276016
29249,0.6101789474487305,0.9509367942810059
29250,0.11290988326072693,0.783024251461029
29251,0.2502674460411072,0.3631983697414398
29252,0.6649273633956909,0.9451703429222107
29253,0.05282871797680855,0.06716350466012955
29254,0.4243146777153015,0.508795976638794
29255,0.048942532390356064,0.05976894125342369
29256,0.1447448432445526,0.28934746980667114
29257,0.0794336274266243,0.27835994958877563
29258,0.058509714901447296,0.09445600211620331
29259,0.05849536135792732,0.20509430766105652
29260,0.7592248916625977,0.9041584730148315
29261,0.05265704542398453,0.9279122352600098
29262,0.3743867874145508,0.2429305613040924
29263,0.09194754809141159,0.15016217529773712
29264,0.7402305603027344,0.9492121338844299
29265,0.043330464512109756,0.10785329341888428
29266,0.04467229172587395,0.04236273095011711
29267,0.3586607277393341,0.5261088013648987
29268,0.3619992136955261,0.07063737511634827
29269,0.055345356464385986,0.5497606992721558
29270,0.0874452218413353,0.26272302865982056
29271,0.061387091875076294,0.39333224296569824
29272,0.20642778277397156,0.18554061651229858
29273,0.027650121599435806,0.011234407313168049
29274,0.03277721628546715,0.9486920237541199
29275,0.08855273574590683,0.35905224084854126
29276,0.05569307133555412,0.15830770134925842
29277,0.3438292145729065,0.3677574694156647
29278,0.037684787064790726,0.06584373116493225
29279,0.1068490743637085,0.3857022523880005
29280,0.33845147490501404,0.8327269554138184
29281,0.01958426646888256,0.47201642394065857
29282,0.14300991594791412,0.634019136428833
29283,0.17389939725399017,0.7340375185012817
29284,0.03253116458654404,0.10783009976148605
29285,0.04734647646546364,0.6357406377792358
29286,0.08002908527851105,0.12980417907238007
29287,0.10998193174600601,0.2726514935493469
29288,0.11535711586475372,0.6870642304420471
29289,0.6057530641555786,0.9781491160392761
29290,0.018171170726418495,0.04266313835978508
29291,0.1072576493024826,0.29199522733688354
29292,0.6779702305793762,0.9127106070518494
29293,0.022770347073674202,0.28863850235939026
29294,0.23918935656547546,0.3008832037448883
29295,0.7000872492790222,0.9608084559440613
29296,0.2422473132610321,0.6630699634552002
29297,0.2577463984489441,0.7095420956611633
29298,0.04241848737001419,0.5571535229682922
29299,0.26559969782829285,0.7342793345451355
29300,0.012790832668542862,0.39777785539627075
29301,0.05287886783480644,0.11041254550218582
29302,0.42251506447792053,0.8210936188697815
29303,0.4403756856918335,0.3267599642276764
29304,0.2094273865222931,0.4899503290653229
29305,0.15762831270694733,0.1663011908531189
29306,0.13960868120193481,0.21322186291217804
29307,0.20824512839317322,0.49620649218559265
29308,0.57927006483078,0.8584116697311401
29309,0.36961567401885986,0.6901992559432983
29310,0.10636445134878159,0.967720091342926
29311,0.11225897073745728,0.6557623744010925
29312,0.07998452335596085,0.060209568589925766
29313,0.825278103351593,0.9286470413208008
29314,0.03439408913254738,0.047681454569101334
29315,0.04640638828277588,0.04947400838136673
29316,0.05239518731832504,0.2337563931941986
29317,0.060059599578380585,0.5121411085128784
29318,0.3751471936702728,0.574128270149231
29319,0.017281176522374153,0.7242393493652344
29320,0.16221223771572113,0.6835952401161194
29321,0.13273951411247253,0.2713052034378052
29322,0.03213901072740555,0.04067927598953247
29323,0.018462225794792175,0.03328046575188637
29324,0.45096346735954285,0.5108644962310791
29325,0.8185742497444153,0.9728050827980042
29326,0.24807769060134888,0.5203831195831299
29327,0.2562468349933624,0.5494979023933411
29328,0.23806151747703552,0.32241007685661316
29329,0.3728581964969635,0.817042887210846
29330,0.10777752846479416,0.19341641664505005
29331,0.04124388471245766,0.5087187886238098
29332,0.03613455593585968,0.09365677088499069
29333,0.024034926667809486,0.10271607339382172
29334,0.17920470237731934,0.07226923108100891
29335,0.018299687653779984,0.0806163027882576
29336,0.09141061455011368,0.2497280240058899
29337,0.07297366112470627,0.14183521270751953
29338,0.07588803768157959,0.15868103504180908
29339,0.07020678371191025,0.22050392627716064
29340,0.0719384029507637,0.8066946864128113
29341,0.13589906692504883,0.22615817189216614
29342,0.07255475968122482,0.9015542268753052
29343,0.1981743574142456,0.7069383859634399
29344,0.020005550235509872,0.029591908678412437
29345,0.26318514347076416,0.5174813270568848
29346,0.014287755824625492,0.017338579520583153
29347,0.49913960695266724,0.39500635862350464
29348,0.7322142124176025,0.9513787627220154
29349,0.021714061498641968,0.1501416116952896
29350,0.03823103755712509,0.14122642576694489
29351,0.11092126369476318,0.042060840874910355
29352,0.12963436543941498,0.42876702547073364
29353,0.051447927951812744,0.06081432104110718
29354,0.09009383618831635,0.13261458277702332
29355,0.033879611641168594,0.06630460917949677
29356,0.020247207954525948,0.07882849872112274
29357,0.576981782913208,0.972382664680481
29358,0.6944594979286194,0.9015374779701233
29359,0.034488145262002945,0.14863337576389313
29360,0.047694768756628036,0.079688660800457
29361,0.06819599866867065,0.0678880363702774
29362,0.06562603265047073,0.7700212001800537
29363,0.0753323957324028,0.1330523043870926
29364,0.37094637751579285,0.7185450196266174
29365,0.475896954536438,0.3553742468357086
29366,0.017805807292461395,0.059207744896411896
29367,0.03951689973473549,0.07099109143018723
29368,0.08387624472379684,0.17239421606063843
29369,0.10388047993183136,0.43394750356674194
29370,0.30730003118515015,0.44986358284950256
29371,0.510866105556488,0.8959413170814514
29372,0.18448084592819214,0.8270391225814819
29373,0.2902847230434418,0.3021274209022522
29374,0.2752862572669983,0.1390140950679779
29375,0.5089765787124634,0.9434467554092407
29376,0.1508529633283615,0.4867718815803528
29377,0.05037315562367439,0.11024700105190277
29378,0.20691226422786713,0.04272611811757088
29379,0.2894778847694397,0.4436049163341522
29380,0.10162883996963501,0.6071440577507019
29381,0.47532424330711365,0.7879470586776733
29382,0.5230050086975098,0.130219504237175
29383,0.7009609341621399,0.9712740182876587
29384,0.6189450621604919,0.799546480178833
29385,0.7224832773208618,0.9684191942214966
29386,0.09544336795806885,0.4688974916934967
29387,0.051875900477170944,0.6596089005470276
29388,0.010500896722078323,0.5414743423461914
29389,0.0064230067655444145,0.00566184613853693
29390,0.07187030464410782,0.9542281031608582
29391,0.11965195089578629,0.25540947914123535
29392,0.6785520315170288,0.9601815938949585
29393,0.9522780776023865,0.9889776110649109
29394,0.040582675486803055,0.635644793510437
29395,0.08409954607486725,0.29216769337654114
29396,0.14191171526908875,0.13193929195404053
29397,0.46509164571762085,0.30902984738349915
29398,0.07831554859876633,0.8847759962081909
29399,0.05995716527104378,0.10559658706188202
29400,0.03219039365649223,0.08149119466543198
29401,0.37179332971572876,0.6159882545471191
29402,0.35269761085510254,0.778994619846344
29403,0.1394590586423874,0.1585472822189331
29404,0.1290188878774643,0.683612585067749
29405,0.05918840691447258,0.16368049383163452
29406,0.09029905498027802,0.439160019159317
29407,0.8017394542694092,0.9000183939933777
29408,0.020757555961608887,0.6986854076385498
29409,0.7651697397232056,0.9532590508460999
29410,0.0498531311750412,0.12986606359481812
29411,0.8273104429244995,0.969819188117981
29412,0.11777999997138977,0.8325179219245911
29413,0.02042861096560955,0.0360565111041069
29414,0.08712289482355118,0.7362169623374939
29415,0.8341711163520813,0.9344757795333862
29416,0.16615238785743713,0.4101746380329132
29417,0.06916732341051102,0.6531282663345337
29418,0.9132153391838074,0.9429219365119934
29419,0.9271705746650696,0.987000584602356
29420,0.06165579333901405,0.2249249368906021
29421,0.5025232434272766,0.6277869343757629
29422,0.18517428636550903,0.6570252776145935
29423,0.5108541250228882,0.9311540722846985
29424,0.6039162874221802,0.42129310965538025
29425,0.36737287044525146,0.4617908298969269
29426,0.8309714794158936,0.9329239726066589
29427,0.5630241632461548,0.9507754445075989
29428,0.0655578225851059,0.07889541983604431
29429,0.029555432498455048,0.9252091646194458
29430,0.024721000343561172,0.7465643882751465
29431,0.08387157320976257,0.5694481134414673
29432,0.11687134206295013,0.9040163159370422
29433,0.21157830953598022,0.5825307965278625
29434,0.09129703044891357,0.07890524715185165
29435,0.04707200452685356,0.7765064239501953
29436,0.08368029445409775,0.07045907527208328
29437,0.8291727304458618,0.9754583239555359
29438,0.2945014536380768,0.6142194271087646
29439,0.08865936845541,0.06252752244472504
29440,0.09170936793088913,0.9540585875511169
29441,0.07229631394147873,0.6449270844459534
29442,0.8880420923233032,0.9632529616355896
29443,0.054514508694410324,0.08238508552312851
29444,0.7828008532524109,0.9690580368041992
29445,0.12845592200756073,0.8159358501434326
29446,0.26437094807624817,0.1005585715174675
29447,0.2567143142223358,0.5095328092575073
29448,0.013758758082985878,0.03273778036236763
29449,0.055953167378902435,0.097317174077034
29450,0.037849608808755875,0.97856605052948
29451,0.17605100572109222,0.29076889157295227
29452,0.22483660280704498,0.36031198501586914
29453,0.03080059215426445,0.9487063884735107
29454,0.06927494704723358,0.11921420693397522
29455,0.04819130152463913,0.43572667241096497
29456,0.35104602575302124,0.46654677391052246
29457,0.09868331998586655,0.17183265089988708
29458,0.06341501325368881,0.12464936077594757
29459,0.304243803024292,0.71027010679245
29460,0.7724641561508179,0.9743120074272156
29461,0.0379440113902092,0.0598592534661293
29462,0.0164806991815567,0.06256359070539474
29463,0.6538921594619751,0.9676477313041687
29464,0.4674595296382904,0.67506343126297
29465,0.02200806699693203,0.7130169868469238
29466,0.058943137526512146,0.8849250674247742
29467,0.18457013368606567,0.4133147597312927
29468,0.049751847982406616,0.21463124454021454
29469,0.3193885385990143,0.5880126953125
29470,0.0440790168941021,0.17385554313659668
29471,0.7662815451622009,0.9423559904098511
29472,0.016742253676056862,0.05225061997771263
29473,0.04600408300757408,0.12645722925662994
29474,0.14800098538398743,0.5503264665603638
29475,0.6224075555801392,0.9472998380661011
29476,0.034311141818761826,0.6705868244171143
29477,0.04785037413239479,0.07015035301446915
29478,0.06488382071256638,0.0677400752902031
29479,0.09996934235095978,0.5280429720878601
29480,0.16191735863685608,0.727731466293335
29481,0.13946817815303802,0.7893714904785156
29482,0.45191630721092224,0.3081105947494507
29483,0.052771493792533875,0.5919908285140991
29484,0.3168366253376007,0.16650336980819702
29485,0.40708982944488525,0.8878496885299683
29486,0.7167454957962036,0.7837245464324951
29487,0.06626946479082108,0.5518885850906372
29488,0.5084920525550842,0.6553860306739807
29489,0.006640508770942688,0.018000300973653793
29490,0.08745096623897552,0.9346816539764404
29491,0.24320848286151886,0.17262277007102966
29492,0.7923855185508728,0.9370100498199463
29493,0.012544040568172932,0.11211133748292923
29494,0.06410065293312073,0.7425594329833984
29495,0.7219030857086182,0.9632351994514465
29496,0.1068284884095192,0.01957276649773121
29497,0.02341625839471817,0.022004494443535805
29498,0.8729729056358337,0.8661758899688721
29499,0.08551209419965744,0.07994675636291504
29500,0.18842653930187225,0.6070151329040527
29501,0.012016704306006432,0.004886031616479158
29502,0.13841143250465393,0.44422847032546997
29503,0.13940118253231049,0.23560182750225067
29504,0.7757146954536438,0.8602072596549988
29505,0.07242245227098465,0.34540238976478577
29506,0.03934508189558983,0.06452473998069763
29507,0.009817021898925304,0.7698491215705872
29508,0.1969868391752243,0.1442389190196991
29509,0.040003541857004166,0.3484393060207367
29510,0.12315661460161209,0.8189883232116699
29511,0.30307742953300476,0.26493948698043823
29512,0.11620016396045685,0.1826905906200409
29513,0.16725796461105347,0.1115722507238388
29514,0.11538386344909668,0.1285724937915802
29515,0.06250116974115372,0.15667486190795898
29516,0.17571434378623962,0.557224690914154
29517,0.11323381960391998,0.3237510919570923
29518,0.03913025185465813,0.5552222728729248
29519,0.023479094728827477,0.02017926052212715
29520,0.02563689835369587,0.040716126561164856
29521,0.009513153694570065,0.14451438188552856
29522,0.08159733563661575,0.2700921297073364
29523,0.09423630684614182,0.24361325800418854
29524,0.10298372060060501,0.17371268570423126
29525,0.056245025247335434,0.09113383293151855
29526,0.03601367771625519,0.407968133687973
29527,0.1677447408437729,0.1863964945077896
29528,0.412232905626297,0.21842707693576813
29529,0.7068556547164917,0.8905548453330994
29530,0.21585924923419952,0.20967265963554382
29531,0.05141504481434822,0.3234725892543793
29532,0.039895933121442795,0.06535652279853821
29533,0.0491744689643383,0.14270025491714478
29534,0.04596227407455444,0.17862479388713837
29535,0.07171690464019775,0.13334713876247406
29536,0.05624151974916458,0.5937389731407166
29537,0.3328242897987366,0.7490294575691223
29538,0.11484793573617935,0.07391154766082764
29539,0.05644994229078293,0.2984650433063507
29540,0.10513664036989212,0.45705562829971313
29541,0.13011665642261505,0.8018742203712463
29542,0.06056665629148483,0.07070031017065048
29543,0.03246169909834862,0.08278229087591171
29544,0.5840793251991272,0.8478131294250488
29545,0.23659980297088623,0.7987247109413147
29546,0.515439510345459,0.9424941539764404
29547,0.16467508673667908,0.3554326891899109
29548,0.017845595255494118,0.0513758510351181
29549,0.09553240239620209,0.5302938222885132
29550,0.023077629506587982,0.07260259985923767
29551,0.08625167608261108,0.0965893492102623
29552,0.2757872939109802,0.9027419686317444
29553,0.5078853368759155,0.9238370060920715
29554,0.21947677433490753,0.5393478870391846
29555,0.5628146529197693,0.9282805919647217
29556,0.4124264121055603,0.6950463652610779
29557,0.20124082267284393,0.16030235588550568
29558,0.08286783844232559,0.80045086145401
29559,0.16260996460914612,0.1902468055486679
29560,0.3571397364139557,0.5257228016853333
29561,0.01164295431226492,0.020513100549578667
29562,0.43115705251693726,0.241205632686615
29563,0.14733050763607025,0.14625060558319092
29564,0.5126660466194153,0.9140934348106384
29565,0.07778633385896683,0.4431813657283783
29566,0.2049456685781479,0.140970841050148
29567,0.1083683967590332,0.7559897899627686
29568,0.08759958297014236,0.931597113609314
29569,0.10435649752616882,0.3252464830875397
29570,0.042739029973745346,0.048791248351335526
29571,0.23659293353557587,0.5749345421791077
29572,0.54497230052948,0.9330210089683533
29573,0.6513019800186157,0.8776071667671204
29574,0.42756637930870056,0.20423507690429688
29575,0.07378632575273514,0.06354875862598419
29576,0.14241503179073334,0.18472875654697418
29577,0.6651076674461365,0.9471743702888489
29578,0.07220355421304703,0.24070954322814941
29579,0.06565668433904648,0.07940506190061569
29580,0.022129163146018982,0.025500774383544922
29581,0.9312700629234314,0.9533528685569763
29582,0.4235658347606659,0.8942363858222961
29583,0.8310001492500305,0.9674273729324341
29584,0.07556059211492538,0.47985267639160156
29585,0.16704651713371277,0.11392485350370407
29586,0.850895881652832,0.9741731882095337
29587,0.15278573334217072,0.7378632426261902
29588,0.04609237238764763,0.1836400032043457
29589,0.04814138263463974,0.9382330179214478
29590,0.04877418279647827,0.7653498649597168
29591,0.12168268859386444,0.4384949803352356
29592,0.4219343364238739,0.6281526684761047
29593,0.13123761117458344,0.505654513835907
29594,0.11182883381843567,0.7979629039764404
29595,0.3076030910015106,0.8742236495018005
29596,0.1564750224351883,0.10177505761384964
29597,0.1327405869960785,0.6512625813484192
29598,0.01289405208081007,0.17511194944381714
29599,0.07024893909692764,0.5010418891906738
29600,0.07143785804510117,0.20994320511817932
29601,0.5953946709632874,0.6523913145065308
29602,0.2779587209224701,0.7312235236167908
29603,0.216492161154747,0.3041827082633972
29604,0.045603569597005844,0.08332829922437668
29605,0.09069468080997467,0.03179381042718887
29606,0.09606187790632248,0.1640252023935318
29607,0.02691861055791378,0.06687361001968384
29608,0.15681521594524384,0.5779687762260437
29609,0.05309276282787323,0.13123184442520142
29610,0.05589507892727852,0.03887651860713959
29611,0.04876375570893288,0.11598309129476547
29612,0.02682812325656414,0.06676626950502396
29613,0.6073991060256958,0.8477991223335266
29614,0.021078582853078842,0.12213529646396637
29615,0.5923946499824524,0.8970924019813538
29616,0.10324743390083313,0.747886061668396
29617,0.738502025604248,0.9354127049446106
29618,0.056115955114364624,0.15169820189476013
29619,0.5039989948272705,0.8850451111793518
29620,0.5869681239128113,0.9313070178031921
29621,0.15264321863651276,0.5508438348770142
29622,0.09307313710451126,0.10840573906898499
29623,0.5636082887649536,0.9286453127861023
29624,0.022323021665215492,0.10182388871908188
29625,0.4566976726055145,0.21433912217617035
29626,0.02089596353471279,0.29144540429115295
29627,0.049340005964040756,0.5059328079223633
29628,0.25305256247520447,0.33956876397132874
29629,0.08533879369497299,0.9400774240493774
29630,0.01738375797867775,0.5174815058708191
29631,0.119163878262043,0.03247561678290367
29632,0.3603266477584839,0.8431024551391602
29633,0.08568815141916275,0.23540520668029785
29634,0.7837527394294739,0.9606428146362305
29635,0.03231513872742653,0.05368958041071892
29636,0.015032670460641384,0.4081602692604065
29637,0.2851484417915344,0.6718341112136841
29638,0.17060823738574982,0.8867452144622803
29639,0.3477613925933838,0.585265040397644
29640,0.03483470901846886,0.06102051958441734
29641,0.29718464612960815,0.6495867967605591
29642,0.6496967673301697,0.9583845734596252
29643,0.0927811935544014,0.4232436418533325
29644,0.3116741478443146,0.40082260966300964
29645,0.4452330768108368,0.747489333152771
29646,0.2461315393447876,0.08454743772745132
29647,0.878814160823822,0.9880018830299377
29648,0.3021601736545563,0.8288221955299377
29649,0.1800392121076584,0.22464098036289215
29650,0.22206023335456848,0.7789341807365417
29651,0.062342919409275055,0.3441697657108307
29652,0.09398221969604492,0.11282257735729218
29653,0.0813811719417572,0.6888887882232666
29654,0.03317944332957268,0.19320710003376007
29655,0.0971587598323822,0.7290242910385132
29656,0.06036277487874031,0.046269915997982025
29657,0.1556953638792038,0.6791021227836609
29658,0.036086030304431915,0.257890522480011
29659,0.022312991321086884,0.03350266441702843
29660,0.04281459003686905,0.028738398104906082
29661,0.038082417100667953,0.107342429459095
29662,0.6020969152450562,0.9774612784385681
29663,0.23626229166984558,0.38115423917770386
29664,0.016432015225291252,0.02072051912546158
29665,0.07824043184518814,0.048127058893442154
29666,0.04015357792377472,0.06441870331764221
29667,0.07345760613679886,0.7927885055541992
29668,0.22729972004890442,0.4238847494125366
29669,0.02374149300158024,0.08848172426223755
29670,0.18042519688606262,0.1032046303153038
29671,0.07155989110469818,0.11299220472574234
29672,0.03321310132741928,0.0668088048696518
29673,0.22521044313907623,0.5211176872253418
29674,0.26814574003219604,0.2915514409542084
29675,0.6059942841529846,0.967205822467804
29676,0.08425570279359818,0.3606640696525574
29677,0.40743139386177063,0.919933557510376
29678,0.07357384264469147,0.1306009739637375
29679,0.02297966741025448,0.02872278355062008
29680,0.5228716135025024,0.7867136597633362
29681,0.016609081998467445,0.8978510499000549
29682,0.13775646686553955,0.09295486658811569
29683,0.08479518443346024,0.29520758986473083
29684,0.23023897409439087,0.6458454728126526
29685,0.779738187789917,0.3703696131706238
29686,0.10040080547332764,0.6020225286483765
29687,0.25960978865623474,0.19888709485530853
29688,0.2961048483848572,0.7483239769935608
29689,0.03786439448595047,0.0657634288072586
29690,0.2541348338127136,0.25793665647506714
29691,0.8504741191864014,0.7752189636230469
29692,0.09605800360441208,0.724639892578125
29693,0.1049346923828125,0.6756100654602051
29694,0.030174855142831802,0.04385417327284813
29695,0.5821589827537537,0.8339959383010864
29696,0.10418127477169037,0.9015109539031982
29697,0.022877516224980354,0.10097651928663254
29698,0.12113034725189209,0.15528596937656403
29699,0.15040253102779388,0.42107081413269043
29700,0.21337375044822693,0.0995355173945427
29701,0.2517983317375183,0.07099997252225876
29702,0.05888228118419647,0.07789226621389389
29703,0.23825067281723022,0.797236442565918
29704,0.02542632818222046,0.3114042282104492
29705,0.1498294174671173,0.8161729574203491
29706,0.04532194137573242,0.22629548609256744
29707,0.16862598061561584,0.20342206954956055
29708,0.3808734118938446,0.8425977230072021
29709,0.16394250094890594,0.12224419414997101
29710,0.0786995142698288,0.2952708601951599
29711,0.03874893859028816,0.05596752464771271
29712,0.05734472721815109,0.2824646234512329
29713,0.4309404790401459,0.43321388959884644
29714,0.3073650300502777,0.21368445456027985
29715,0.06727505475282669,0.9423626661300659
29716,0.31722739338874817,0.7508551478385925
29717,0.022883635014295578,0.02518395520746708
29718,0.03670813515782356,0.07258638739585876
29719,0.5475347638130188,0.9533918499946594
